time,text,location,userid,screenname,retweetcount
2019-05-09 17:51:23,b'@raman_anuradha Was wondering if Rajiv Gandhi came back alive. Have never seen an election as dirty as this one with so many people in the media as cheerleaders of BJP\xe2\x80\x99s utter nonsense.',"Itanagar, Arunachal Pradesh",75865729,tongamrina,1
2019-05-09 17:34:12,b'@GautamGambhir @ArvindKejriwal And we are ashamed to see a great cricketer changed his mind drastically after joining BJP. \n\n         @ArvindKejriwal is a very humble person. He has changed Delhi in such a way which is unbelievable. Nor Congress or BJP has brought such a development.',"Sibsagar, Assam, India",1115518399126351872,i_am_syed_s,1
2019-05-09 14:56:16,b'@NarendraTeam RSS oh ! sorry BJP IT cell spotted',"Dibrugarh,India",1057507083380232193,niyon_migom,0
2019-05-09 06:50:02,b'@manakgupta @Mayawati @yadavakhilesh Though I support MGB against BJP . No mayabati shud not be made PM. India hain ye koi khilona nahi.',Dibrugarh,1081521304753315841,drrafikd,0
2019-05-08 23:07:51,b'@SanjayV_INC @bjp_ka1_virodhi @digvijaya_28 Terriost are moving freely',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-08 15:42:25,"b""@Swamy39 Hahaha... It was one way rally, unlike 2014 rallies where people used to participate by responding to Modi ji's question. \n\nI am convinced after seeing the gathering response to PMs address to them, that, BJP will not win 7 seats in Delhi.""","Tinsukia, India",994941693983055877,kalantri_rishu,0
2019-05-08 15:34:35,"b""@saahilmenghani @M_Lekhi @ajaymaken @brijeshgoyalaap @raghav_chadha @rameshbidhuri @boxervijender @AtishiAAP @GautamGambhir @ArvinderLovely @dilipkpandey @ManojTiwariMP @SheilaDikshit I can bet, BJP candidates will run away.  Do let me know the timing. Will leave all job to watch this debate. But am sure it will never happen. They don't have the guts to face AAP""","Tinsukia, India",994941693983055877,kalantri_rishu,2
2019-05-08 11:17:18,b'@chetan_bhagat Bjp 237\nBjp+ 265\ncong 87\ncong+137\nothers 143',itanagar,3000712860,SUSHANTKUMARJ10,0
2019-05-08 10:43:43,b'@chetan_bhagat BJP + NDA',"Dibrugarh, India",103498617,santudbrt,0
2019-05-08 04:40:01,b'@HartoshSinghBal What about the non-Hindus who voted for BJP?',"Naharlagun, Arunachal Pradesh",897168010607185920,BeingTenzing,0
2019-05-08 03:24:59,"b'@SushmaSwaraj Give up opportunistic attidude of being #Cabinet #Minister without contesting direct #Elections. You must face #PeoplesVote to have #Cabinet #Berth. For such type of opportunist #women like you, #Indian #society is lagging behind by other developed #Countries. @narendramodi #BJP https://t.co/E5GJLgaFIC'","Jorhat, India",772399273673711616,PANKAJS55740147,0
2019-05-07 20:34:36,b'@ashoswai @bjp_ka1_virodhi Earleirt i said she is lady modi without lying her day will ny complete..',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-07 17:46:23,"b""@ambkcsingh Anyone discounting the wizardy of Maradona's Indian avatar Sunil Arora who's evidently playing pro bono for BJP, will be doing so at his/her own peril. Self-goals no matter how many wd be neutralised in no time through means called 'hands &amp; machines of God'. @ECISVEEP .""",,136704741,SHIBU_DIBRUGARH,0
2019-05-07 15:51:27,"b""The attack on #BJP leader Dr @himantabiswa 's convoy is highly condemnable. \n\n@MamataOfficial r u so scared? Seriously shameful... U lost the game today itself. Mark my words.""","Sibsagar, India",467947246,nanglucky,5
2019-05-07 14:58:38,b'@dhruv_rathee Pehle mein chor tha\nPhir maine BJP join kiya\nAbhi mein bhi chowkidar hu',Arunachal Pradesh,2240943878,Tom_tayeng,0
2019-05-07 05:39:49,b'@HardikPatel_ But kid BJP is upbringing the legacy of Bangaru Laxman.',Tinsukia,204723103,Awanikumaar,0
2019-05-07 03:41:22,b'IJU flays BJP\xe2\x80\x99s bid to bribe journalists https://t.co/huhhGVYV9b',"Itanagar, India",907998050571792385,ArunObserver,0
2019-05-07 00:45:52,b'MP: Screening of short film featuring BJP candidate Pragya Singh Thakur stopped by EC https://t.co/qDt5FduyGN',"Itanagar, India",953866642299039744,AnamikakKashyap,0
2019-05-06 22:36:41,b'@AMISHDEVGAN Amish devgun is not journalist he is just member of bjp it cell',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-06 16:26:47,"b""Well done @iju_india @IndEditorsGuild and #Leh press club for outrightly resisting BJP's bribe attempt, upholding ethical journalism. #BJP thinks they can dictate everything. You have shown them their right place. @sangnoamar\n@RanjuDodum @tongamrina \nhttps://t.co/wObwFp5iuW""","Arunachal Pradesh, India",1596046292,PremTaba,0
2019-05-06 15:30:37,"b'Modi Wave or Money Wave? The Crazy, Rich BJP Campaign https://t.co/ZzBVotMdlp via @YouTube'","Itanagar, India",3303584174,bato_lomi,0
2019-05-06 14:29:09,"b'@himantabiswa @narendramodi @AmitShah @rajnathsingh  @VPSecretariat @rashtrapatibhvn BJP is a big hope for us, it is everything and last hope for us....if BJP is a party of the HINDUS then Why Bengali Hindus are out in detention camps?? What lakhs of fake objections are filed? https://t.co/EthnKfgXoz'",,715940003084419072,sandeep04121989,0
2019-05-06 13:02:11,b'@arunjaitley Modiji and BJP clearly playing religious cards to gain votes which seems to be fairly against the model code.',"Itanagar, India",1028663600976723968,ApaRisso,0
2019-05-06 11:03:26,b'@geetaseshu BJP spokesperson.',"Itanagar, Arunachal Pradesh",75865729,tongamrina,0
2019-05-05 17:08:27,b'@thehungrytide Hindi heartland will be Hindi hurtland for BJP this time',Dibrugarh,1081521304753315841,drrafikd,1
2019-05-05 14:47:33,"b'@CurrAffairs @rajeev_mp @siddaramaiah @sherryontopp @RahulGandhi @priyankagandhi @INCIndia @RSSorg Unlike you I never had any Masters.  either Congi; or Sanghi who happen to be not only your guides &amp;, philosophers but will also go down in the history as masters in the art of prostrating before the Rulers - past present or future...\nhttps://t.co/yQxBSNFbpu'",,136704741,SHIBU_DIBRUGARH,0
2019-05-05 04:18:24,b'Khandu campaigns for BJP candidate https://t.co/F6YB8C5m84 https://t.co/LHOcnvzEYa',"Itanagar, India",907998050571792385,ArunObserver,0
2019-05-05 03:20:33,"b""@RahulGandhi 's business partner got Defence deals under #UPA\nhttps://t.co/Ffjd9Vmiob""","Sibsagar, India",467947246,nanglucky,0
2019-05-05 03:14:15,"b'Cyclone Fani will affect 4 non BJP states ..Odisha ,West Bengal,Kerala and Andhra Pradesh ..Is this a mere coincidence or planned conspiracy ???? Opposition will blame Modi involment\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#CP'","Itanagar, Arunachal Pradesh",439326740,nmdutta,0
2019-05-05 02:25:33,b'Hahahahaha i had shared with a few close friends how Mr Big Reporter from the mainland has been \xe2\x80\x9cwell fed\xe2\x80\x9d by our local Jumping Jack  \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 Not a surprise that he is working so hard to portray BJP as the new religion ! Bloody sell outs \xf0\x9f\x98\x82 https://t.co/jkUoQ4GPbN',"Jorhat, Assam, India",922494038896394240,bora_dimpy,0
2019-05-04 21:27:18,b'@AudaciousQuest_ @bjp_ka1_virodhi What can we expect from such fake degree holder (First Anguthachap and Shameless PM) of this country.',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-04 17:13:44,"b'Sir ,My fond regards to you and much much happy to see u out frm Bjp.I stl rembr recving Presdntl award certificate recd frm u in Ashoka hotl  Dlh in 1998 .'",Dibrugarh,612329192,anwar51hussain,0
2019-05-04 16:20:19,b'@rahulkanwal @sushmitadevmp @MahilaCongress @INCIndia @priyankagandhi You were unbiased few days ago. But what has happened recently that you have gone way ahead than others in promoting BJP. I counted you among few journo among the honest one. But no more now.',Dibrugarh,1081521304753315841,drrafikd,0
2019-05-04 15:30:40,b'@arunjaitley Dont worry if bjp comes back in power u ll get minster post without winning election',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-04 15:09:47,"b'\xf0\x9f\x8c\x80 cyclone is hitting Orrisa, West Bengal, Andhra Pradesh n Kerala. \n    All r not BJP states. \nZaroor Modi ka haath hain\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85'","Itanagar, India",1005065172799578112,NorbuThongchi,0
2019-05-04 14:05:28,"b'@aajtak @ZeeNewsHindi @BJP4India @abpnewshindi Cyclone Fani affected 4 non BJP states ..Odisha ,West Bengal,Kerala and Andhra Pradesh ..Is this a mere coincidence or planned conspiracy ???? Opposition will blame Modi involment &amp; will report to election commission\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",Itanagar,2541660368,ThecrocsOmo,0
2019-05-04 06:13:48,b'@LambaAlka Did not see a single tweet to highlight this achievement of AAP govt. Keep your petty politics on... Hope you will get a good bargain from BJP or Congress',"Tinsukia, India",994941693983055877,kalantri_rishu,0
2019-05-03 18:30:29,"b'@akshaykumar Boycotting Akshay Kumar movies from now on. All of your movies must have been funded by PMO. Only people like you, who are not even Indian has the audacity to convince people to vote for BJP. Your interview sucks as much as your citizenship status'","Arunachal Pradesh, India",1596046292,PremTaba,1
2019-05-03 03:16:10,b'@Swamy39 Sir. At this critical moment why are you sending damaging and despairing statement on your own party BJP.? Chowkider Assam',"Assam, India",355336554,vivogra,0
2019-05-02 20:19:01,b'@free_thinker @bjp_ka1_virodhi @Pooja_Chaudhuri @AltNews He must be loyal to duplicate chowkidar',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-02 20:17:08,b'@free_thinker @bjp_ka1_virodhi @Pooja_Chaudhuri @AltNews He should be arrested as soon as possible',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-02 17:04:12,b'@DRM_RNY @mygovassam @narendramodi @PiyushGoyal @PiyushGoyalOffc @mygovindia @CMOfficeAssam @sarbanandsonwal @himantabiswa @EasternRailway @RailMinIndia @RailwaySeva @vinitgoenka @varun_thacker @dharmvirjangra9 @VoiceOfAxom @sandeepfromvns @Reema_bjp @AshBiswal @ProfSRK @Ramesh_BJP @DRMKhurdaroad Thanks... plz look in to the matter',India,836344116,chandanmainas,3
2019-05-02 14:59:07,b'@SoniaGurnani19 @narendramodi @AmitShah @ShyamSJaju @BJP4Delhi @VandanaJayrajan @nishants79 @AnilJ_Modi19 @pandey_indrani @sunitpanna @MuralikrishnaE1 @PansariNeha @Jainamss @Ramesh_BJP @sashakt8a @vanitajain21 @VarierSangitha @SnakeTwitting @Sowmiya07939778 @Megha_p12 @KdwivediVinod @neha_ABVP @GauravModified Congrats didi',India,836344116,chandanmainas,4
2019-05-02 14:26:56,b'BJP will win the game -2019 and we will be dance day and night',"Itanagar, India",946272736162209792,tadung_kipa,1
2019-05-11 08:54:37,b'Q-What is Pin drop silence?\n\nAns-Enter #RajivBhawan &amp; ask-\nIf not #Modi then Who?\nThe response u get is\n#Pin_Drop_Silence',"Sibsagar, India",467947246,nanglucky,1
2019-05-11 08:43:17,"b""@BorahBedabrata @pran_en Here is a report on the SIT clean chit to Modi and also includes Amicua Curaie Raju Ramchandaran's view about the culpability of Modi.\nhttps://t.co/8BpmWlCpDy""","Jorhat, Assam",895046636,rahman_afreen,0
2019-05-11 07:57:22,"b""@BorahBedabrata @pran_en Yes it happened everywhere. That does not justify it in Gujarat. Since you said all agencies have exonerated him, my counter to it was why  these cases were not put on trial? Please go through Gujarat riots SIT head Raghavan's proximity to Modi + his postings after 2014.""","Jorhat, Assam",895046636,rahman_afreen,0
2019-05-11 06:51:49,b'\xe2\x80\x98Time\xe2\x80\x99 magazine cover story calls PM Narendra Modi India\xe2\x80\x99s \xe2\x80\x98divider-in-chief\xe2\x80\x99 https://t.co/BZxdH4OpSZ',"Sibsagar, India",272874773,duttarathin47,0
2019-05-11 06:31:12,"b'@republic Even if he\'s a ""kaale Angrez"", he\'s like Lord Bentinck, not a Gen.Dyer like u, scoundrel. It appears that by joining Cong u hv got d licence to use ur inherent abhorrent abusing quality so long kept suppressed under BJP leadership. What u r worth for? U r not worth 4 Modi\'s toes.'","Tinsukia, Assam, India",197856358,nkbhattacharjee,0
2019-05-11 06:29:30,"b""@BorahBedabrata @pran_en So now he has backtracked from legally to morally and ethically. Is the use of Air Force helicopters for Modi's electioneering ethically and morally correct? How much the BJP pays for each trip, a paltry Rs. 788.""","Jorhat, Assam",895046636,rahman_afreen,0
2019-05-11 05:09:13,"b""@ZeeNews Some part's leaders more thinks and help his own party's people.\nIt isn't good decision...\nBut our Honorable B.J.P leader P.M modi thinks, take care and help all parts people.\nAnd so... People give..\nPlease Vote for B.J.P""","Dibrugarh, India",1002909216716148736,Mukutdihingia1,0
2019-05-11 04:29:23,"b""@BJP4India Public take good decision.nice Delhi people's.\nHonorable P.M Modi take care and help all party's general people.But other party's leader more thinks about his\nOwn party's people's.\nAnd so give\nPlease Vote for B.J.P...""","Dibrugarh, India",1002909216716148736,Mukutdihingia1,0
2019-05-11 04:18:04,b'@BorahBedabrata @pran_en Yes we have a long list from both parties. But Congress was punished for their roles in riots. They were thrown out of UP and Bihar. But BJP was rewarded in Gujarat. Modi became the PM of India.',"Jorhat, Assam",895046636,rahman_afreen,0
2019-05-11 03:58:58,"b'@BorahBedabrata @pran_en BJP brings out the story of foreigners on INS Virat, which actually did not happen as clarified by Admiral Ramdas. But here we have Modi inviting a foreigner and his whole family on INS Sumitra in Vishakapatnam. https://t.co/b5VFuyI7ft'","Jorhat, Assam",895046636,rahman_afreen,0
2019-05-11 03:44:37,b'@TIME How you you give space to a Pakistani and expect an neutral article . It seems sponsored thing . You could have given it to a westerner or an Indian to write . It all smack of a fixed Game . And another article in same issue praises the same Modi . It\xe2\x80\x99s a below the belt hit job .',DIBRUGARH,132957426,drskinwala,0
2019-05-11 03:21:16,b'@GautamGambhir @ArvindKejriwal @aap Modi ji also said during demonetization give me 50 days and if..........',"Tinsukia, India",994941693983055877,kalantri_rishu,0
2019-05-11 03:06:37,"b'@mkatju It seems no strong opposition leader, so willingly or unwillingly people vote for bjp so Modi will come.(prediction) though most people don\xe2\x80\x99t like him. Congress right now facing leadership crisis.'","itanagar, arunachal pradesh",249069501,GOJENMIGI,0
2019-05-11 01:36:29,"b'@sampitroda Shameless,  you have just no guilt about the 84 riot and when your hypocrisy is exposed,  you blame BJP Or PM Modi'","Tinsukia, India ",102018208,sumantasharma,0
2019-05-11 00:59:26,b'@sagarikaghose @narendramodi Why are you going bonkers? Aayega to Modi Hi',"Tinsukia, India ",102018208,sumantasharma,0
2019-05-10 17:01:16,"b""Can the World's Largest Democracy Endure Another Five Years of a Modi Government? https://t.co/AV16CCzebC""",Sibsagar,297368009,BidyutSaina,0
2019-05-10 16:59:39,b'@TIME The writer is a half Pakistani. What more you can expect from a paki writing in Christian controlled magazine . It\xe2\x80\x99s all fixed . Waise aeyga to modi hi',DIBRUGARH,132957426,drskinwala,0
2019-05-10 16:52:21,b'@narendramodi Mt modi i like ur jumla speeches keep uploading',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-10 16:25:50,"b'@TIME Al i see in the comment is the article was written by half pakistani guy who was born in london to which some agrees and the one who supporsts modi ji wont agree, its fun.\xf0\x9f\x98\x82\xf0\x9f\x98\x82'","Arunachal Pradesh, India",856894550320828416,Jimi_leriak,0
2019-05-10 12:59:27,"b'""The truth is Mr Narendra Modi is scared of the future, he\xe2\x80\x99s always been terrified of it. It\xe2\x80\x99s because he knows he lacks the vision to chart the course for India\xe2\x80\x99s future.""- Rahul Gandhi https://t.co/5kOSXeovTL'","Jorhat, India",3230596764,G_Handique,3
2019-05-10 12:55:37,"b'@ANI Now Modi will ask  ""Kya hua tha"" \xf0\x9f\x98\x82 The more they try to escape it the more trapped they are. \xf0\x9f\x98\x85'",Dibrugarh| Guwahati| Kolkata,1357377865,kalyan9577,0
2019-05-10 10:48:09,b'How shameful for a Prime Minister of the land... https://t.co/iECDbEfKJ3',"Itanagar, India",75551930,Ayynam,0
2019-05-10 08:49:01,"b'@asomputra Photo tu sai, Italians will come after Modi! Poor Sophia Lauren!'","Itanagar, Arunachal Pradesh",75865729,tongamrina,0
2019-05-10 07:09:34,"b""Man shows black flag during PM Modi\\'s rally in Prayagraj https://t.co/SVQl2x5lQ6""","Itanagar, India",953866642299039744,AnamikakKashyap,0
2019-05-10 04:52:28,b'@BJP4India Yes right speaking.Only Vote for B.J.P.\nB.J.P leader our Honorable P.M Modi take Care and help all party general people.\nBut other party leader take care only own party people.\nSo vote for B.J.P \nplease\n\nWe hope development peaceful India.',"Dibrugarh, India",1002909216716148736,Mukutdihingia1,0
2019-05-09 19:27:41,b'@narendramodi @sudhirchaudhary @ZeeNews Mr pm whom ur giving interview with ur own dalal slave journlist this not fare modi ji',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-09 18:06:04,"b'@republic When PM Modi is relentlessly attacked over his family background, u all shamelessly enjoy. Now u r reacting, as d Nehru dynasty is attacked. This is not simply snobbery, but slavery. Shame on u, hypocrites!!'","Tinsukia, Assam, India",197856358,nkbhattacharjee,0
2019-05-09 08:21:25,"b'Retd Vice Admiral lambasts PM Modi for INS Viraat allegation, claims Rajiv Gandhi was on official visit\n\n#SabseBadaJhootaModi\nhttps://t.co/bT5ekmva4K'","Itanagar, India",866565879240171520,INCArunachal,14
2019-05-09 04:37:05,"b'@sidmtweets Idiot , Modi was working hard in the life that time while your Rajiv just got shifted from cockpit to PM office just because of Gandhi surname . Have some spine in this boot licking .'",DIBRUGARH,132957426,drskinwala,0
2019-05-09 04:35:04,"b'From Choukidar chor hai to mera baap nirdosh hai , Modi has punctured the Rahul slogan . But I think this should have come in the initial phases . The whole ecosystem is rattled and media now discussing Rajiv Gandhi and corruption. This INS Virat story has huge ramifications.'",DIBRUGARH,132957426,drskinwala,0
2019-05-08 22:05:47,"b""@narendramodi Prime minister you don't hv any development topic tells us ur govt achievements modi ji aap kya majak karte ho""",Naharlagun,1045449443368214528,JobangTaba,0
2019-05-08 17:50:05,"b'@AMIT_GUJJU Gambhir sir, \nArvind kejriwal is way more bigger a politician than you.  You started your innings now.  And there is no denial that LG of Delhi is and was a puppet of Modi govt.'","Itanagar, India",1028663600976723968,ApaRisso,0
2019-05-08 17:08:18,b'@ZeeNewsHindi Ask rabri Devi in modi era there is no place of lalten and change the symbol of RJD.',Tinsukia,204723103,Awanikumaar,0
2019-05-08 15:42:25,"b""@Swamy39 Hahaha... It was one way rally, unlike 2014 rallies where people used to participate by responding to Modi ji's question. \n\nI am convinced after seeing the gathering response to PMs address to them, that, BJP will not win 7 seats in Delhi.""","Tinsukia, India",994941693983055877,kalantri_rishu,0
2019-05-08 11:50:58,"b""@INCIndia How disillusioned are you?\nIsn't it still clear to you that Modi is go going to become PM again?\n#AyegaTohModiHi""","Dibrugarh, India",745945139672137728,pratik_gov,0
2019-05-08 10:46:39,b'@ShekharGupta @DilliDurAst Modi is responsible for this',"Dibrugarh, India",103498617,santudbrt,0
2019-05-08 08:45:26,"b""@Dipankar_cpiml @TypoMantri I can't see any GJ  registration cars I can't see two cars the road is empty It is not going to Varanasi. \nIf you mean to say something about Elections . I will say MODI MODI. Hence I am a nationalist now. \n\n#Well.""",itanagar,322764360,sunnybori23,0
2019-05-07 20:34:36,b'@ashoswai @bjp_ka1_virodhi Earleirt i said she is lady modi without lying her day will ny complete..',Naharlagun,1045449443368214528,JobangTaba,0
2019-05-07 17:40:11,b'Please Modi ji Hear us.. Please give some solution to our problems. Please take some strong action against Job policy please please its a Humble request..otherwise we have to Die. @narendramodi @Swamy39 @RahulGandhi @ndtvindia @ppbajpai https://t.co/zokywvNMH5',"Assam, Tinsukia",706826237898072064,NirupamKar3,0
